book,bookLabel,title,authorLabel
http://www.wikidata.org/entity/Q21519570,Playing the Enemy: Nelson Mandela and the Game that Made a Nation,Playing the Enemy,John Carlin
http://www.wikidata.org/entity/Q24255872,Rommel: The Desert Fox,,Desmond Young
http://www.wikidata.org/entity/Q21286170,Gøngehøvdingen,,Carit Etlar
http://www.wikidata.org/entity/Q24283852,Rosa at Ten O'Clock,,Marco Denevi
http://www.wikidata.org/entity/Q25184531,This Sporting Life,,David Storey
http://www.wikidata.org/entity/Q25491298,Cat Chaser,,Elmore Leonard
http://www.wikidata.org/entity/Q22260756,"How My Private, Personal Journal Became A Bestseller",,Julia DeVillers
http://www.wikidata.org/entity/Q23809198,Penny Arcade,,
http://www.wikidata.org/entity/Q21938004,Q21938004,Les Valseuses,Bertrand Blier
http://www.wikidata.org/entity/Q24451541,The Learning Tree,,Gordon Parks
http://www.wikidata.org/entity/Q24238575,"Button, Button",,Richard Matheson
http://www.wikidata.org/entity/Q27831949,A Dangerous Woman,,Mary McGarry Morris
http://www.wikidata.org/entity/Q30887541,Linda,,John D. MacDonald
http://www.wikidata.org/entity/Q24962671,Seventh Victim,Seventh Victim,Robert Sheckley
http://www.wikidata.org/entity/Q21051525,Dancing at Lughnasa,,Brian Friel
http://www.wikidata.org/entity/Q28752625,The Eighth Day,八日目の蟬,Mitsuyo Kakuta
http://www.wikidata.org/entity/Q21938070,Q21938070,,Pierre La Mure
http://www.wikidata.org/entity/Q21938020,Q21938020,La Passante du Sans-Souci,Joseph Kessel
http://www.wikidata.org/entity/Q21706021,Q21706021,,Panait Istrati
http://www.wikidata.org/entity/Q30144089,The Road to Ein Harod,הדרך לעין חרוד,Amos Kenan
http://www.wikidata.org/entity/Q27644567,Le Salaire de la peur,Le Salaire de la peur,Georges Arnaud
http://www.wikidata.org/entity/Q28419463,The Haunting Hour: Chills in the Dead of Night,,R. L. Stine
http://www.wikidata.org/entity/Q28429640,Wake in Fright,Wake in Fright,Kenneth Cook
http://www.wikidata.org/entity/Q30893943,El amateur,,Mauricio Dayub
http://www.wikidata.org/entity/Q21486216,La Danse des infidèles,La Danse des infidèles,Francis Paudras
http://www.wikidata.org/entity/Q28670364,The Hot Rock,,Donald E. Westlake
http://www.wikidata.org/entity/Q27977881,Malela Jeev,,Pannalal Patel
http://www.wikidata.org/entity/Q27776089,Home of the Brave,,Arthur Laurents
http://www.wikidata.org/entity/Q21937997,Mademoiselle Chambon,Mademoiselle Chambon,Eric Holder
http://www.wikidata.org/entity/Q23035899,Dead End,,Sidney Kingsley
http://www.wikidata.org/entity/Q23964222,Without Benefit of Clergy,,Rudyard Kipling
http://www.wikidata.org/entity/Q28517137,The Deep,The Deep,Peter Benchley
http://www.wikidata.org/entity/Q21079103,Nick and Norah's Infinite Playlist,,Rachel Cohn
http://www.wikidata.org/entity/Q22341434,Written on the Wind,,Robert Wilder
http://www.wikidata.org/entity/Q33538477,Sweet Nell of Old Drury,,Paul Kester
http://www.wikidata.org/entity/Q23091438,Brewster's Millions,,Winchell Smith
http://www.wikidata.org/entity/Q33537890,The Shanghai Gesture,,John Colton
http://www.wikidata.org/entity/Q21015523,Ramata,Ramata,Abasse Ndione
http://www.wikidata.org/entity/Q28496818,No Pockets in a Shroud,No Pockets in a Shroud,Horace McCoy
http://www.wikidata.org/entity/Q28660275,Q28660275,,Marja Brouwers
http://www.wikidata.org/entity/Q28228318,The Hunter of Fall,Der Jäger von Fall,Ludwig Ganghofer
http://www.wikidata.org/entity/Q30588157,The House in Turk Street,,Dashiell Hammett
http://www.wikidata.org/entity/Q22022827,The Night of the New Moon,,Laurens van der Post
http://www.wikidata.org/entity/Q28736410,Last Stand at Saber River,,Elmore Leonard
http://www.wikidata.org/entity/Q27134855,Little Briar Rose,Dornröschen,Jacob Grimm
http://www.wikidata.org/entity/Q21965886,This Above All,This Above All,Eric Knight
http://www.wikidata.org/entity/Q27134855,Little Briar Rose,Dornröschen,Brothers Grimm
http://www.wikidata.org/entity/Q22341303,The Harder They Fall,,Budd Schulberg
http://www.wikidata.org/entity/Q28365513,Sister of the Road,,Ben Reitman
http://www.wikidata.org/entity/Q28736404,Law at Randado,,Elmore Leonard
http://www.wikidata.org/entity/Q28736555,Stick,,Elmore Leonard
http://www.wikidata.org/entity/Q25928929,The Stoning of Soraya M.: A True Story,,Freidoune Sahebjam
http://www.wikidata.org/entity/Q30128265,The Million Pound Day,,Leslie Charteris
http://www.wikidata.org/entity/Q24929412,Leur histoire,,Dominique Mainard
http://www.wikidata.org/entity/Q27134855,Little Briar Rose,Dornröschen,Wilhelm Grimm
http://www.wikidata.org/entity/Q30678287,The Lodger,The Lodger,Marie Adelaide Belloc Lowndes
http://www.wikidata.org/entity/Q21047251,The Ritz (play),,Terrence McNally
http://www.wikidata.org/entity/Q27808401,Rebecca of Sunnybrook Farm,,Charlotte Thompson
http://www.wikidata.org/entity/Q24041225,Ambrose Applejohn's Adventure,,Walter C. Hackett
http://www.wikidata.org/entity/Q26933715,"Ditte, daughter of Man",Ditte Menneskebarn,Martin Andersen Nexø
http://www.wikidata.org/entity/Q30134063,Q30134063,Der Aufenthalt,Hermann Kant
http://www.wikidata.org/entity/Q27762482,Parfumerie,,Miklós László
http://www.wikidata.org/entity/Q25205848,Legally Blonde,,Amanda Brown
http://www.wikidata.org/entity/Q21475406,Emil from Lönneberga,Emil i Lönneberga,Astrid Lindgren
http://www.wikidata.org/entity/Q27808401,Rebecca of Sunnybrook Farm,,Kate Douglas Wiggin
http://www.wikidata.org/entity/Q21079103,Nick and Norah's Infinite Playlist,,David Levithan
http://www.wikidata.org/entity/Q23307577,Scarface,,Armitage Trail
http://www.wikidata.org/entity/Q23308947,Four Sided Triangle,,William F. Temple
http://www.wikidata.org/entity/Q21936850,Evil Angels,Lunes de fiel,Pascal Bruckner
http://www.wikidata.org/entity/Q22117264,Frenemies,,Alexa Young
http://www.wikidata.org/entity/Q21931686,The Bitch,The Bitch,Jackie Collins
http://www.wikidata.org/entity/Q28457665,How to Make an American Quilt,,Whitney Otto
http://www.wikidata.org/entity/Q30643363,Charlie Wilson's War: The Extraordinary Story of the Largest Covert Operation in History,,George Crile III
http://www.wikidata.org/entity/Q26721649,The Mischievous Boy,Шум бола,Gʻafur Gʻulom
http://www.wikidata.org/entity/Q23307157,The Rebel Outlaw: Josey Wales,The Rebel Outlaw: Josey Wales,Asa Earl Carter
http://www.wikidata.org/entity/Q28736428,52 Pick-Up,,Elmore Leonard
http://www.wikidata.org/entity/Q25205260,Rain,Rain,William Somerset Maugham
http://www.wikidata.org/entity/Q30919360,Q30919360,La pasión turca,Antonio Gala
http://www.wikidata.org/entity/Q30899968,Becky Sharp,,Langdon Elwyn Mitchell
http://www.wikidata.org/entity/Q25219120,Cracks,Cracks,Sheila Kohler
http://www.wikidata.org/entity/Q21469090,The Green Rushes,The Green Rushes,Maurice Walsh
http://www.wikidata.org/entity/Q27044690,Bad Ronald,,Jack Vance
http://www.wikidata.org/entity/Q22683555,Betty,Betty,Georges Simenon
http://www.wikidata.org/entity/Q38516451,The Girl on the Via Flaminia,The Girl on the Via Flaminia,Alfred Hayes
http://www.wikidata.org/entity/Q59928834,Q59928834,Der Kahn der fröhlichen Leute,Jochen Klepper
http://www.wikidata.org/entity/Q60664082,A Wilderness Station,A Wilderness Station,Alice Munro
http://www.wikidata.org/entity/Q56744075,Soldier in the Rain,Soldier in the Rain,William Goldman
http://www.wikidata.org/entity/Q51029839,Rotkäppchen,Rothkäppchen,Jacob Grimm
http://www.wikidata.org/entity/Q51029839,Rotkäppchen,Rothkäppchen,Brothers Grimm
http://www.wikidata.org/entity/Q38780970,Miss Pettigrew Lives for a Day,,Winifred Watson
http://www.wikidata.org/entity/Q60977215,Judge Dredd,,Carlos Ezquerra
http://www.wikidata.org/entity/Q42186108,The Old Jest,,Jennifer Johnston
http://www.wikidata.org/entity/Q51029839,Rotkäppchen,Rothkäppchen,Wilhelm Grimm
http://www.wikidata.org/entity/Q51077753,The City Without Jews,Die Stadt ohne Juden,Hugo Bettauer
http://www.wikidata.org/entity/Q39075062,The Murder of Princess Diana,,Noel Botham
http://www.wikidata.org/entity/Q48805943,Simple Simon,,Ryne Douglas Pearson
http://www.wikidata.org/entity/Q42185785,The Little Minister,,J. M. Barrie
http://www.wikidata.org/entity/Q61911849,Q61911849,Rubber,Madelon Szekely-Lulofs
http://www.wikidata.org/entity/Q56604219,"Edward, My Son",,Noel Langley
http://www.wikidata.org/entity/Q51029984,Le Petit Chaperon rouge,Le Petit Chaperon rouge,Charles Perrault
http://www.wikidata.org/entity/Q62618640,Q62618640,Friedemann Bach,Albert Emil Brachvogel
http://www.wikidata.org/entity/Q60743437,Indecent Proposal,,Jack Engelhard
http://www.wikidata.org/entity/Q43737758,Q43737758,,Marjan Rožanc
http://www.wikidata.org/entity/Q42524290,Q42524290,"Aurore, la vraie histoire",André Mathieu
http://www.wikidata.org/entity/Q52844621,The Fox in the Chicken Coop,השועל בלול התרנגולות,Ephraim Kishon
http://www.wikidata.org/entity/Q52844621,The Fox in the Chicken Coop,עין כמונים,Ephraim Kishon
http://www.wikidata.org/entity/Q47484685,Assignment in Brittany,,Helen MacInnes
http://www.wikidata.org/entity/Q58608247,Rancid Aluminium,Rancid Aluminium,James Hawes
http://www.wikidata.org/entity/Q60794501,Autumn,Autumn,Margaret Kennedy
http://www.wikidata.org/entity/Q58587981,I'll Be Seeing You,I'll Be Seeing You,Mary Higgins Clark
http://www.wikidata.org/entity/Q48989204,Under the Gaslight,Under the Gaslight,Augustin Daly
http://www.wikidata.org/entity/Q42186733,Up the Sandbox!,,Anne Roiphe
http://www.wikidata.org/entity/Q50026127,Q50026127,Le Caporal épinglé,Jacques Perret
http://www.wikidata.org/entity/Q60756096,Beside the Bonnie Brier Bush,Beside the Bonnie Brier Bush,John Watson
http://www.wikidata.org/entity/Q53843645,Q53843645,,Erik Hazelhoff Roelfzema
http://www.wikidata.org/entity/Q61820359,"Take Her, She's Mine",,Phoebe Ephron
http://www.wikidata.org/entity/Q58191803,Alan and Naomi,Alan and Naomi,Myron Levoy
http://www.wikidata.org/entity/Q42187379,Black Narcissus,Black Narcissus,Rumer Godden
http://www.wikidata.org/entity/Q64734183,Q64734183,Cheech,François Létourneau
http://www.wikidata.org/entity/Q58198246,Q58198246,,Shūsei Tokuda
http://www.wikidata.org/entity/Q56293509,Outlet,,Randy Taguchi
http://www.wikidata.org/entity/Q56604225,The First Gentleman,,
http://www.wikidata.org/entity/Q56322157,The Nursemaid Who Disappeared,,Philip MacDonald
http://www.wikidata.org/entity/Q61071873,A Season in Hakkari,Hakkâri'de Bir Mevsim,Ferit Edgü
http://www.wikidata.org/entity/Q41663526,The Days of Abandonment,I giorni dell'abbandono,Elena Ferrante
http://www.wikidata.org/entity/Q64796769,The Famous Mrs. Fair,The Famous Mrs. Fair,James Forbes
http://www.wikidata.org/entity/Q63213409,Q63213409,,A.F.Th. van der Heijden
http://www.wikidata.org/entity/Q59367368,Q59367368,海がきこえる,Saeko Himuro
http://www.wikidata.org/entity/Q48940450,He Who Gets Slapped,"Тот, кто получает пощёчины",Leonid Andreyev
http://www.wikidata.org/entity/Q58466931,Nico the Unicorn,Nico the Unicorn,http://www.wikidata.org/.well-known/genid/6e4fe613f042dbc942b0a03848bbba24
http://www.wikidata.org/entity/Q61977473,Send Me No Flowers,Send Me No Flowers,Carroll Moore
http://www.wikidata.org/entity/Q53385205,The World of Suzie Wong,,Paul Osborn
http://www.wikidata.org/entity/Q61739609,"Singular Travels, Campaigns, Voyages, and Sporting Adventures of Baron Munnikhouson, commonly pronounced Munchausen","Wunderbare Reisen zu Wasser und zu Lande, Feldzüge und lustige Abentheuer des Freyherrn von Münchhausen",Gottfried August Bürger
http://www.wikidata.org/entity/Q56117054,Joi Baba Felunath,,Satyajit Ray
http://www.wikidata.org/entity/Q57339364,There Goes The Bride,There Goes The Bride,Ray Cooney
http://www.wikidata.org/entity/Q57339364,There Goes The Bride,There Goes The Bride,John Roy Chapman
http://www.wikidata.org/entity/Q64398479,Q64398479,Les Portes tournantes,Jacques Savoie
http://www.wikidata.org/entity/Q63140652,Polleke,Polleke,Guus Kuijer
http://www.wikidata.org/entity/Q48813769,No Way to Treat a Lady,,William Goldman
http://www.wikidata.org/entity/Q59874363,Dronningens Vagtmester,,Carit Etlar
http://www.wikidata.org/entity/Q60193373,La Belle et la Bête,La Belle et la Bête,Jeanne-Marie Leprince de Beaumont
http://www.wikidata.org/entity/Q42184810,Above Suspicion,,Helen MacInnes
http://www.wikidata.org/entity/Q48741274,Burnt Offerings,,Robert Marasco
http://www.wikidata.org/entity/Q56216438,Q56216438,Tout contre Léo,Christophe Honoré
http://www.wikidata.org/entity/Q58588316,Hound-Dog Man,Hound-Dog Man,Fred Gipson
http://www.wikidata.org/entity/Q42186061,Never Love a Stranger,,Harold Robbins
http://www.wikidata.org/entity/Q48549129,Telefon,Telefon,Walter Wager
http://www.wikidata.org/entity/Q42398037,Q42398037,,Khalid Boudou
http://www.wikidata.org/entity/Q56604219,"Edward, My Son",,Robert Morley
http://www.wikidata.org/entity/Q60794501,Autumn,Autumn,Gregory Ratoff
http://www.wikidata.org/entity/Q57470499,The Great Meadow,The Great Meadow,Elizabeth Madox Roberts
http://www.wikidata.org/entity/Q42734196,Secret of the Ron Mor Skerry,,Rosalie K. Fry
http://www.wikidata.org/entity/Q58541780,The Walking Stick,The Walking Stick,Winston Graham
http://www.wikidata.org/entity/Q42189086,The Dolorous Passion of Our Lord Jesus Christ,Das bittere Leiden unsers Herrn Jesu Christi,Clemens Brentano
http://www.wikidata.org/entity/Q55362853,The Hasty Heart,The Hasty Heart,John Patrick
http://www.wikidata.org/entity/Q55495111,The Dull Ice Flower,,Chung Chao-cheng
http://www.wikidata.org/entity/Q56551064,No Medals,,Esther McCracken
http://www.wikidata.org/entity/Q60977215,Judge Dredd,,John Wagner
http://www.wikidata.org/entity/Q58608858,When the Legends Die,When the Legends Die,Hal Borland
http://www.wikidata.org/entity/Q58608148,Lovers and Luggers,Lovers and Luggers,Gurney Slade
http://www.wikidata.org/entity/Q63497778,The Runner Stumbles,,Milan Stitt
http://www.wikidata.org/entity/Q56345664,The Case of the Lucky Legs,,Erle Stanley Gardner
http://www.wikidata.org/entity/Q42184418,Cross Creek,,Marjorie Kinnan Rawlings
http://www.wikidata.org/entity/Q64685132,The Shipbuilders,,George Blake
http://www.wikidata.org/entity/Q61820359,"Take Her, She's Mine",,Henry Ephron
http://www.wikidata.org/entity/Q42186328,Ruggles of Red Gap,,Harry Leon Wilson
http://www.wikidata.org/entity/Q48862292,A Corte do Norte,,Agustina Bessa-Luís
http://www.wikidata.org/entity/Q56216475,Los albañiles,Los albañiles,Vicente Leñero
http://www.wikidata.org/entity/Q42186372,Serenade,Serenade,James M. Cain
http://www.wikidata.org/entity/Q51227284,Q51227284,,Tarjei Vesaas
http://www.wikidata.org/entity/Q64027318,Tenshi no Tamago - Angel's Egg,,Yuka Murayama
http://www.wikidata.org/entity/Q48650884,Q48650884,,Frans Eemil Sillanpää
http://www.wikidata.org/entity/Q47151620,Q47151620,,Norbert Jacques
http://www.wikidata.org/entity/Q56189103,Cavedweller,,Dorothy Allison
http://www.wikidata.org/entity/Q48549129,Telefon,Krieg per Telefon,Walter Wager
http://www.wikidata.org/entity/Q56277059,The Squeaker,,Edgar Wallace
http://www.wikidata.org/entity/Q57399739,"Happy Birthday, Wanda June",,Kurt Vonnegut
http://www.wikidata.org/entity/Q61977473,Send Me No Flowers,Send Me No Flowers,Norman Barasch
http://www.wikidata.org/entity/Q42185215,How Stella Got Her Groove Back,,Terry McMillan
http://www.wikidata.org/entity/Q56418943,Desirée,,Annemarie Selinko
http://www.wikidata.org/entity/Q64225997,Five-Finger Exercise,,Peter Shaffer
http://www.wikidata.org/entity/Q50026589,Q50026589,Ernest le rebelle,Jacques Perret
http://www.wikidata.org/entity/Q42186182,Paths of Glory,,Humphrey Cobb
http://www.wikidata.org/entity/Q70461056,Poética para cosmonautas,Poética para cosmonautas,Henry Pierrot
http://www.wikidata.org/entity/Q96312715,Døden på Oslo S,,Ingvar Ambjørnsen
http://www.wikidata.org/entity/Q90694587,Emil's Clever Pig,Än lever Emil i Lönneberga,Astrid Lindgren
http://www.wikidata.org/entity/Q96269849,Chiriyakhana,চিড়িয়াখানা,Sharadindu Bandyopadhyay
http://www.wikidata.org/entity/Q85810285,Touch the Lion's Paw,Touch the Lion's Paw,Derek Lambert
http://www.wikidata.org/entity/Q96313124,Q96313124,,Gunnar Staalesen
http://www.wikidata.org/entity/Q103842961,Bluebeard's Eighth Wife,La huitième femme de Barbe-Bleue,Alfred Savoir
http://www.wikidata.org/entity/Q103036112,Q103036112,은교,Park Bum-shin
http://www.wikidata.org/entity/Q86753699,Marius,Marius,Marcel Pagnol
http://www.wikidata.org/entity/Q87466528,Madame Sousatzka,Madame Sousatzka,Bernice Rubens
http://www.wikidata.org/entity/Q98974364,Red lanterns,Κόκκινα φανάρια,Alekos Galanos
http://www.wikidata.org/entity/Q101562570,The Thirty-First of June,The Thirty-First of June,J. B. Priestley
http://www.wikidata.org/entity/Q91435521,Despoinis eton 39,Δεσποινίς ετών 39,Christos Giannakopoulos
http://www.wikidata.org/entity/Q100698295,The Player,The Player,Michael Tolkin
http://www.wikidata.org/entity/Q69421673,Q69421673,L'Armée des ombres,Joseph Kessel
http://www.wikidata.org/entity/Q94685087,Q94685087,,Anne Delbée
http://www.wikidata.org/entity/Q80550259,Q80550259,,Kazuo Dan
http://www.wikidata.org/entity/Q86207682,No Room at the Inn,No Room at the Inn,Joan Temple
http://www.wikidata.org/entity/Q99358576,John Loves Mary,John Loves Mary,Norman Krasna
http://www.wikidata.org/entity/Q81649423,The Only Game in Town,The Only Game in Town,Frank D. Gilroy
http://www.wikidata.org/entity/Q83533338,Oscar Wilde,Oscar Wilde,Richard Ellmann
http://www.wikidata.org/entity/Q96408916,The Happy Ending,,John Hay Beith
http://www.wikidata.org/entity/Q98635999,The Fantasy Hour,L'ora della fantasia,Anna Bonacci
http://www.wikidata.org/entity/Q85786125,Monkey Shines,,Michael Stewart
http://www.wikidata.org/entity/Q66737811,The Croxley Master,,Arthur Conan Doyle
http://www.wikidata.org/entity/Q100698344,Buffalo Soldiers,Buffalo Soldiers,Robert O'Connor
http://www.wikidata.org/entity/Q85806594,The Blue Hand,,Edgar Wallace
http://www.wikidata.org/entity/Q85807358,The Green Archer,The Green Archer,Edgar Wallace
http://www.wikidata.org/entity/Q104835706,The Milagro Beanfield War,,John Nichols
http://www.wikidata.org/entity/Q85124312,Mr Smart Guy,,Alec Coppel
http://www.wikidata.org/entity/Q66078692,Mr. Wu,Mr. Wu,Harold Owen
http://www.wikidata.org/entity/Q97896992,The Confession,L'aveu,Artur London
